city_from_name,city_to_name,city_from_coord,city_to_coord,distance,weight_class,cost_per_unit,co2_per_unit
Venlo,Hamburg,"(51.39244885, 6.1511724144122955)","(53.550341, 10.000654)",354.9956,7,351.03,407.36
Venlo,Hamburg,"(51.39244885, 6.1511724144122955)","(53.550341, 10.000654)",354.9956,8,371.68,431.32
Venlo,Hamburg,"(51.39244885, 6.1511724144122955)","(53.550341, 10.000654)",354.9956,9,392.33,455.28
Venlo,Rome,"(51.39244885, 6.1511724144122955)","(41.8933203, 12.4829321)",1160.8464,0,419.1,783.57
Venlo,Rome,"(51.39244885, 6.1511724144122955)","(41.8933203, 12.4829321)",1160.8464,1,461.01,861.93
Venlo,Rome,"(51.39244885, 6.1511724144122955)","(41.8933203, 12.4829321)",1160.8464,2,502.92,940.29
Venlo,Rome,"(51.39244885, 6.1511724144122955)","(41.8933203, 12.4829321)",1160.8464,3,544.83,1018.64
Venlo,Rome,"(51.39244885, 6.1511724144122955)","(41.8933203, 12.4829321)",1160.8464,4,586.74,1097
Venlo,Rome,"(51.39244885, 6.1511724144122955)","(41.8933203, 12.4829321)",1160.8464,5,628.65,1175.36
Venlo,Rome,"(51.39244885, 6.1511724144122955)","(41.8933203, 12.4829321)",1160.8464,6,670.56,1253.71
Venlo,Rome,"(51.39244885, 6.1511724144122955)","(41.8933203, 12.4829321)",1160.8464,7,712.47,1332.07
Venlo,Rome,"(51.39244885, 6.1511724144122955)","(41.8933203, 12.4829321)",1160.8464,8,754.38,1410.43
Venlo,Rome,"(51.39244885, 6.1511724144122955)","(41.8933203, 12.4829321)",1160.8464,9,796.29,1488.79
Venlo,Lille,"(51.39244885, 6.1511724144122955)","(50.6365654, 3.0635282)",232.4003,0,155.34,156.87
Venlo,Lille,"(51.39244885, 6.1511724144122955)","(50.6365654, 3.0635282)",232.4003,1,170.88,172.56
Venlo,Lille,"(51.39244885, 6.1511724144122955)","(50.6365654, 3.0635282)",232.4003,2,186.41,188.24
Venlo,Lille,"(51.39244885, 6.1511724144122955)","(50.6365654, 3.0635282)",232.4003,3,201.95,203.93
Venlo,Lille,"(51.39244885, 6.1511724144122955)","(50.6365654, 3.0635282)",232.4003,4,217.48,219.62
Venlo,Lille,"(51.39244885, 6.1511724144122955)","(50.6365654, 3.0635282)",232.4003,5,233.02,235.31
Venlo,Lille,"(51.39244885, 6.1511724144122955)","(50.6365654, 3.0635282)",232.4003,6,248.55,250.99
Venlo,Lille,"(51.39244885, 6.1511724144122955)","(50.6365654, 3.0635282)",232.4003,7,264.09,266.68
Venlo,Lille,"(51.39244885, 6.1511724144122955)","(50.6365654, 3.0635282)",232.4003,8,279.62,282.37
Venlo,Lille,"(51.39244885, 6.1511724144122955)","(50.6365654, 3.0635282)",232.4003,9,295.16,298.05
Venlo,Liege,"(51.39244885, 6.1511724144122955)","(50.6450944, 5.5736112)",92.4928,0,77.64,62.43
Venlo,Liege,"(51.39244885, 6.1511724144122955)","(50.6450944, 5.5736112)",92.4928,1,85.4,68.68
Venlo,Liege,"(51.39244885, 6.1511724144122955)","(50.6450944, 5.5736112)",92.4928,2,93.17,74.92
Venlo,Liege,"(51.39244885, 6.1511724144122955)","(50.6450944, 5.5736112)",92.4928,3,100.93,81.16
Venlo,Liege,"(51.39244885, 6.1511724144122955)","(50.6450944, 5.5736112)",92.4928,4,108.69,87.41
Venlo,Liege,"(51.39244885, 6.1511724144122955)","(50.6450944, 5.5736112)",92.4928,5,116.46,93.65
Venlo,Liege,"(51.39244885, 6.1511724144122955)","(50.6450944, 5.5736112)",92.4928,6,124.22,99.89
Venlo,Liege,"(51.39244885, 6.1511724144122955)","(50.6450944, 5.5736112)",92.4928,7,131.99,106.14
Venlo,Liege,"(51.39244885, 6.1511724144122955)","(50.6450944, 5.5736112)",92.4928,8,139.75,112.38
Venlo,Liege,"(51.39244885, 6.1511724144122955)","(50.6450944, 5.5736112)",92.4928,9,147.51,118.62
Venlo,Warsaw,"(51.39244885, 6.1511724144122955)","(52.2337172, 21.071432235636493)",1031.3584,0,392.23,696.17
Venlo,Warsaw,"(51.39244885, 6.1511724144122955)","(52.2337172, 21.071432235636493)",1031.3584,1,431.45,765.78
Venlo,Warsaw,"(51.39244885, 6.1511724144122955)","(52.2337172, 21.071432235636493)",1031.3584,2,470.67,835.4
Venlo,Warsaw,"(51.39244885, 6.1511724144122955)","(52.2337172, 21.071432235636493)",1031.3584,3,509.9,905.02
Venlo,Warsaw,"(51.39244885, 6.1511724144122955)","(52.2337172, 21.071432235636493)",1031.3584,4,549.12,974.63
Venlo,Warsaw,"(51.39244885, 6.1511724144122955)","(52.2337172, 21.071432235636493)",1031.3584,5,588.34,1044.25
Venlo,Warsaw,"(51.39244885, 6.1511724144122955)","(52.2337172, 21.071432235636493)",1031.3584,6,627.56,1113.87
Venlo,Warsaw,"(51.39244885, 6.1511724144122955)","(52.2337172, 21.071432235636493)",1031.3584,7,666.79,1183.48
Venlo,Warsaw,"(51.39244885, 6.1511724144122955)","(52.2337172, 21.071432235636493)",1031.3584,8,706.01,1253.1
Venlo,Warsaw,"(51.39244885, 6.1511724144122955)","(52.2337172, 21.071432235636493)",1031.3584,9,745.23,1322.72
Venlo,Paris,"(51.39244885, 6.1511724144122955)","(48.8588897, 2.3200410217200766)",392.9249,0,220.42,265.22
Venlo,Paris,"(51.39244885, 6.1511724144122955)","(48.8588897, 2.3200410217200766)",392.9249,1,242.47,291.75
Venlo,Paris,"(51.39244885, 6.1511724144122955)","(48.8588897, 2.3200410217200766)",392.9249,2,264.51,318.27
Venlo,Paris,"(51.39244885, 6.1511724144122955)","(48.8588897, 2.3200410217200766)",392.9249,3,286.55,344.79
Venlo,Paris,"(51.39244885, 6.1511724144122955)","(48.8588897, 2.3200410217200766)",392.9249,4,308.59,371.31
Venlo,Paris,"(51.39244885, 6.1511724144122955)","(48.8588897, 2.3200410217200766)",392.9249,5,330.64,397.84
Venlo,Paris,"(51.39244885, 6.1511724144122955)","(48.8588897, 2.3200410217200766)",392.9249,6,352.68,424.36
Venlo,Paris,"(51.39244885, 6.1511724144122955)","(48.8588897, 2.3200410217200766)",392.9249,7,374.72,450.88
Venlo,Paris,"(51.39244885, 6.1511724144122955)","(48.8588897, 2.3200410217200766)",392.9249,8,396.76,477.4
Venlo,Paris,"(51.39244885, 6.1511724144122955)","(48.8588897, 2.3200410217200766)",392.9249,9,418.81,503.93
Venlo,Lyon,"(51.39244885, 6.1511724144122955)","(45.7578137, 4.8320114)",634.0662,0,295.99,427.99
Venlo,Lyon,"(51.39244885, 6.1511724144122955)","(45.7578137, 4.8320114)",634.0662,1,325.59,470.79
Venlo,Lyon,"(51.39244885, 6.1511724144122955)","(45.7578137, 4.8320114)",634.0662,2,355.19,513.59
Venlo,Lyon,"(51.39244885, 6.1511724144122955)","(45.7578137, 4.8320114)",634.0662,3,384.79,556.39
Venlo,Lyon,"(51.39244885, 6.1511724144122955)","(45.7578137, 4.8320114)",634.0662,4,414.39,599.19
Venlo,Lyon,"(51.39244885, 6.1511724144122955)","(45.7578137, 4.8320114)",634.0662,5,443.99,641.99
Venlo,Lyon,"(51.39244885, 6.1511724144122955)","(45.7578137, 4.8320114)",634.0662,6,473.58,684.79
Venlo,Lyon,"(51.39244885, 6.1511724144122955)","(45.7578137, 4.8320114)",634.0662,7,503.18,727.59
Venlo,Lyon,"(51.39244885, 6.1511724144122955)","(45.7578137, 4.8320114)",634.0662,8,532.78,770.39
Venlo,Lyon,"(51.39244885, 6.1511724144122955)","(45.7578137, 4.8320114)",634.0662,9,562.38,813.19
Venlo,Marseille,"(51.39244885, 6.1511724144122955)","(43.2961743, 5.3699525)",902.042,0,363.52,608.88
Venlo,Marseille,"(51.39244885, 6.1511724144122955)","(43.2961743, 5.3699525)",902.042,1,399.87,669.77
Venlo,Marseille,"(51.39244885, 6.1511724144122955)","(43.2961743, 5.3699525)",902.042,2,436.23,730.65
Venlo,Marseille,"(51.39244885, 6.1511724144122955)","(43.2961743, 5.3699525)",902.042,3,472.58,791.54
Venlo,Marseille,"(51.39244885, 6.1511724144122955)","(43.2961743, 5.3699525)",902.042,4,508.93,852.43
Venlo,Marseille,"(51.39244885, 6.1511724144122955)","(43.2961743, 5.3699525)",902.042,5,545.28,913.32
Venlo,Marseille,"(51.39244885, 6.1511724144122955)","(43.2961743, 5.3699525)",902.042,6,581.63,974.21
Venlo,Marseille,"(51.39244885, 6.1511724144122955)","(43.2961743, 5.3699525)",902.042,7,617.99,1035.09
Venlo,Marseille,"(51.39244885, 6.1511724144122955)","(43.2961743, 5.3699525)",902.042,8,654.34,1095.98
Venlo,Marseille,"(51.39244885, 6.1511724144122955)","(43.2961743, 5.3699525)",902.042,9,690.69,1156.87
Venlo,Bordeaux,"(51.39244885, 6.1511724144122955)","(44.841225, -0.5800364)",883.3809,0,359.2,596.28
Venlo,Bordeaux,"(51.39244885, 6.1511724144122955)","(44.841225, -0.5800364)",883.3809,1,395.12,655.91
Venlo,Bordeaux,"(51.39244885, 6.1511724144122955)","(44.841225, -0.5800364)",883.3809,2,431.04,715.54
Venlo,Bordeaux,"(51.39244885, 6.1511724144122955)","(44.841225, -0.5800364)",883.3809,3,466.96,775.17
Venlo,Bordeaux,"(51.39244885, 6.1511724144122955)","(44.841225, -0.5800364)",883.3809,4,502.88,834.79
Venlo,Bordeaux,"(51.39244885, 6.1511724144122955)","(44.841225, -0.5800364)",883.3809,5,538.8,894.42
Venlo,Bordeaux,"(51.39244885, 6.1511724144122955)","(44.841225, -0.5800364)",883.3809,6,574.72,954.05
Venlo,Bordeaux,"(51.39244885, 6.1511724144122955)","(44.841225, -0.5800364)",883.3809,7,610.64,1013.68
Venlo,Bordeaux,"(51.39244885, 6.1511724144122955)","(44.841225, -0.5800364)",883.3809,8,646.56,1073.31
Venlo,Bordeaux,"(51.39244885, 6.1511724144122955)","(44.841225, -0.5800364)",883.3809,9,682.48,1132.94
Venlo,Milan,"(51.39244885, 6.1511724144122955)","(45.4641943, 9.1896346)",696.3485,0,312.88,470.04
Venlo,Milan,"(51.39244885, 6.1511724144122955)","(45.4641943, 9.1896346)",696.3485,1,344.16,517.04
Venlo,Milan,"(51.39244885, 6.1511724144122955)","(45.4641943, 9.1896346)",696.3485,2,375.45,564.04
Venlo,Milan,"(51.39244885, 6.1511724144122955)","(45.4641943, 9.1896346)",696.3485,3,406.74,611.05
Venlo,Milan,"(51.39244885, 6.1511724144122955)","(45.4641943, 9.1896346)",696.3485,4,438.03,658.05
Venlo,Milan,"(51.39244885, 6.1511724144122955)","(45.4641943, 9.1896346)",696.3485,5,469.31,705.05
Venlo,Milan,"(51.39244885, 6.1511724144122955)","(45.4641943, 9.1896346)",696.3485,6,500.6,752.06
Venlo,Milan,"(51.39244885, 6.1511724144122955)","(45.4641943, 9.1896346)",696.3485,7,531.89,799.06
Venlo,Milan,"(51.39244885, 6.1511724144122955)","(45.4641943, 9.1896346)",696.3485,8,563.18,846.06
Venlo,Milan,"(51.39244885, 6.1511724144122955)","(45.4641943, 9.1896346)",696.3485,9,594.46,893.07
Venlo,Berlin,"(51.39244885, 6.1511724144122955)","(52.5170365, 13.3888599)",512.8188,0,260.37,346.15
Venlo,Berlin,"(51.39244885, 6.1511724144122955)","(52.5170365, 13.3888599)",512.8188,1,286.4,380.77
Venlo,Berlin,"(51.39244885, 6.1511724144122955)","(52.5170365, 13.3888599)",512.8188,2,312.44,415.38
Venlo,Berlin,"(51.39244885, 6.1511724144122955)","(52.5170365, 13.3888599)",512.8188,3,338.48,450
Venlo,Berlin,"(51.39244885, 6.1511724144122955)","(52.5170365, 13.3888599)",512.8188,4,364.51,484.61
Venlo,Berlin,"(51.39244885, 6.1511724144122955)","(52.5170365, 13.3888599)",512.8188,5,390.55,519.23
Venlo,Berlin,"(51.39244885, 6.1511724144122955)","(52.5170365, 13.3888599)",512.8188,6,416.59,553.84
Venlo,Berlin,"(51.39244885, 6.1511724144122955)","(52.5170365, 13.3888599)",512.8188,7,442.62,588.46
Venlo,Berlin,"(51.39244885, 6.1511724144122955)","(52.5170365, 13.3888599)",512.8188,8,468.66,623.07
Venlo,Berlin,"(51.39244885, 6.1511724144122955)","(52.5170365, 13.3888599)",512.8188,9,494.7,657.69
Venlo,Madrid,"(51.39244885, 6.1511724144122955)","(40.4167047, -3.7035825)",1436.9241,0,471.49,969.92
Venlo,Madrid,"(51.39244885, 6.1511724144122955)","(40.4167047, -3.7035825)",1436.9241,1,518.64,1066.92
Venlo,Madrid,"(51.39244885, 6.1511724144122955)","(40.4167047, -3.7035825)",1436.9241,2,565.79,1163.91
Venlo,Madrid,"(51.39244885, 6.1511724144122955)","(40.4167047, -3.7035825)",1436.9241,3,612.94,1260.9
Venlo,Madrid,"(51.39244885, 6.1511724144122955)","(40.4167047, -3.7035825)",1436.9241,4,660.09,1357.89
Venlo,Madrid,"(51.39244885, 6.1511724144122955)","(40.4167047, -3.7035825)",1436.9241,5,707.24,1454.89
Venlo,Madrid,"(51.39244885, 6.1511724144122955)","(40.4167047, -3.7035825)",1436.9241,6,754.39,1551.88
Venlo,Madrid,"(51.39244885, 6.1511724144122955)","(40.4167047, -3.7035825)",1436.9241,7,801.54,1648.87
Venlo,Madrid,"(51.39244885, 6.1511724144122955)","(40.4167047, -3.7035825)",1436.9241,8,848.69,1745.86
Venlo,Madrid,"(51.39244885, 6.1511724144122955)","(40.4167047, -3.7035825)",1436.9241,9,895.84,1842.86
Venlo,Vienna,"(51.39244885, 6.1511724144122955)","(48.2083537, 16.3725042)",815.6854,0,343.1,550.59
Venlo,Vienna,"(51.39244885, 6.1511724144122955)","(48.2083537, 16.3725042)",815.6854,1,377.41,605.65
Venlo,Vienna,"(51.39244885, 6.1511724144122955)","(48.2083537, 16.3725042)",815.6854,2,411.72,660.71
Venlo,Vienna,"(51.39244885, 6.1511724144122955)","(48.2083537, 16.3725042)",815.6854,3,446.03,715.76
Venlo,Vienna,"(51.39244885, 6.1511724144122955)","(48.2083537, 16.3725042)",815.6854,4,480.34,770.82
Venlo,Vienna,"(51.39244885, 6.1511724144122955)","(48.2083537, 16.3725042)",815.6854,5,514.65,825.88
Venlo,Vienna,"(51.39244885, 6.1511724144122955)","(48.2083537, 16.3725042)",815.6854,6,548.96,880.94
Venlo,Vienna,"(51.39244885, 6.1511724144122955)","(48.2083537, 16.3725042)",815.6854,7,583.27,936
Venlo,Vienna,"(51.39244885, 6.1511724144122955)","(48.2083537, 16.3725042)",815.6854,8,617.59,991.06
Venlo,Vienna,"(51.39244885, 6.1511724144122955)","(48.2083537, 16.3725042)",815.6854,9,651.9,1046.12
Venlo,Munich,"(51.39244885, 6.1511724144122955)","(48.1371079, 11.5753822)",532.4769,0,266.43,359.42
Venlo,Munich,"(51.39244885, 6.1511724144122955)","(48.1371079, 11.5753822)",532.4769,1,293.07,395.36
Venlo,Munich,"(51.39244885, 6.1511724144122955)","(48.1371079, 11.5753822)",532.4769,2,319.71,431.31
Venlo,Munich,"(51.39244885, 6.1511724144122955)","(48.1371079, 11.5753822)",532.4769,3,346.35,467.25
Venlo,Munich,"(51.39244885, 6.1511724144122955)","(48.1371079, 11.5753822)",532.4769,4,373,503.19
Venlo,Munich,"(51.39244885, 6.1511724144122955)","(48.1371079, 11.5753822)",532.4769,5,399.64,539.13
Venlo,Munich,"(51.39244885, 6.1511724144122955)","(48.1371079, 11.5753822)",532.4769,6,426.28,575.08
Venlo,Munich,"(51.39244885, 6.1511724144122955)","(48.1371079, 11.5753822)",532.4769,7,452.92,611.02
Venlo,Munich,"(51.39244885, 6.1511724144122955)","(48.1371079, 11.5753822)",532.4769,8,479.57,646.96
Venlo,Munich,"(51.39244885, 6.1511724144122955)","(48.1371079, 11.5753822)",532.4769,9,506.21,682.9
Venlo,Amsterdam,"(51.39244885, 6.1511724144122955)","(52.3727598, 4.8936041)",139.2635,0,107.03,94
Venlo,Amsterdam,"(51.39244885, 6.1511724144122955)","(52.3727598, 4.8936041)",139.2635,1,117.73,103.4
Venlo,Amsterdam,"(51.39244885, 6.1511724144122955)","(52.3727598, 4.8936041)",139.2635,2,128.44,112.8
Venlo,Amsterdam,"(51.39244885, 6.1511724144122955)","(52.3727598, 4.8936041)",139.2635,3,139.14,122.2
Venlo,Amsterdam,"(51.39244885, 6.1511724144122955)","(52.3727598, 4.8936041)",139.2635,4,149.84,131.6
Venlo,Amsterdam,"(51.39244885, 6.1511724144122955)","(52.3727598, 4.8936041)",139.2635,5,160.55,141
Venlo,Amsterdam,"(51.39244885, 6.1511724144122955)","(52.3727598, 4.8936041)",139.2635,6,171.25,150.4
Venlo,Amsterdam,"(51.39244885, 6.1511724144122955)","(52.3727598, 4.8936041)",139.2635,7,181.95,159.8
Venlo,Amsterdam,"(51.39244885, 6.1511724144122955)","(52.3727598, 4.8936041)",139.2635,8,192.66,169.21
Venlo,Amsterdam,"(51.39244885, 6.1511724144122955)","(52.3727598, 4.8936041)",139.2635,9,203.36,178.61
Venlo,Stockholm,"(51.39244885, 6.1511724144122955)","(59.3251172, 18.0710935)",1159.0472,0,418.74,782.36
Venlo,Stockholm,"(51.39244885, 6.1511724144122955)","(59.3251172, 18.0710935)",1159.0472,1,460.61,860.59
Venlo,Stockholm,"(51.39244885, 6.1511724144122955)","(59.3251172, 18.0710935)",1159.0472,2,502.49,938.83
Venlo,Stockholm,"(51.39244885, 6.1511724144122955)","(59.3251172, 18.0710935)",1159.0472,3,544.36,1017.06
Venlo,Stockholm,"(51.39244885, 6.1511724144122955)","(59.3251172, 18.0710935)",1159.0472,4,586.23,1095.3
Venlo,Stockholm,"(51.39244885, 6.1511724144122955)","(59.3251172, 18.0710935)",1159.0472,5,628.11,1173.54
Venlo,Stockholm,"(51.39244885, 6.1511724144122955)","(59.3251172, 18.0710935)",1159.0472,6,669.98,1251.77
Venlo,Stockholm,"(51.39244885, 6.1511724144122955)","(59.3251172, 18.0710935)",1159.0472,7,711.86,1330.01
Venlo,Stockholm,"(51.39244885, 6.1511724144122955)","(59.3251172, 18.0710935)",1159.0472,8,753.73,1408.24
Venlo,Stockholm,"(51.39244885, 6.1511724144122955)","(59.3251172, 18.0710935)",1159.0472,9,795.6,1486.48
Venlo,Copenhagen,"(51.39244885, 6.1511724144122955)","(55.6867243, 12.5700724)",639.4113,0,297.47,431.6
Venlo,Copenhagen,"(51.39244885, 6.1511724144122955)","(55.6867243, 12.5700724)",639.4113,1,327.22,474.76
Venlo,Copenhagen,"(51.39244885, 6.1511724144122955)","(55.6867243, 12.5700724)",639.4113,2,356.97,517.92
Venlo,Copenhagen,"(51.39244885, 6.1511724144122955)","(55.6867243, 12.5700724)",639.4113,3,386.72,561.08
Venlo,Copenhagen,"(51.39244885, 6.1511724144122955)","(55.6867243, 12.5700724)",639.4113,4,416.46,604.24
Venlo,Copenhagen,"(51.39244885, 6.1511724144122955)","(55.6867243, 12.5700724)",639.4113,5,446.21,647.4
Venlo,Copenhagen,"(51.39244885, 6.1511724144122955)","(55.6867243, 12.5700724)",639.4113,6,475.96,690.56
Venlo,Copenhagen,"(51.39244885, 6.1511724144122955)","(55.6867243, 12.5700724)",639.4113,7,505.7,733.72
Venlo,Copenhagen,"(51.39244885, 6.1511724144122955)","(55.6867243, 12.5700724)",639.4113,8,535.45,776.88
Venlo,Copenhagen,"(51.39244885, 6.1511724144122955)","(55.6867243, 12.5700724)",639.4113,9,565.2,820.04
Venlo,Barcelona,"(51.39244885, 6.1511724144122955)","(41.3828939, 2.1774322)",1153.4178,0,417.6,778.56
Venlo,Barcelona,"(51.39244885, 6.1511724144122955)","(41.3828939, 2.1774322)",1153.4178,1,459.36,856.41
Venlo,Barcelona,"(51.39244885, 6.1511724144122955)","(41.3828939, 2.1774322)",1153.4178,2,501.12,934.27
Venlo,Barcelona,"(51.39244885, 6.1511724144122955)","(41.3828939, 2.1774322)",1153.4178,3,542.88,1012.12
Venlo,Barcelona,"(51.39244885, 6.1511724144122955)","(41.3828939, 2.1774322)",1153.4178,4,584.65,1089.98
Venlo,Barcelona,"(51.39244885, 6.1511724144122955)","(41.3828939, 2.1774322)",1153.4178,5,626.41,1167.84
Venlo,Barcelona,"(51.39244885, 6.1511724144122955)","(41.3828939, 2.1774322)",1153.4178,6,668.17,1245.69
Venlo,Barcelona,"(51.39244885, 6.1511724144122955)","(41.3828939, 2.1774322)",1153.4178,7,709.93,1323.55
Venlo,Barcelona,"(51.39244885, 6.1511724144122955)","(41.3828939, 2.1774322)",1153.4178,8,751.69,1401.4
Venlo,Barcelona,"(51.39244885, 6.1511724144122955)","(41.3828939, 2.1774322)",1153.4178,9,793.45,1479.26
Venlo,Cologne,"(51.39244885, 6.1511724144122955)","(50.938361, 6.959974)",75.8455,0,65.97,51.2
Venlo,Cologne,"(51.39244885, 6.1511724144122955)","(50.938361, 6.959974)",75.8455,1,72.57,56.32
Venlo,Cologne,"(51.39244885, 6.1511724144122955)","(50.938361, 6.959974)",75.8455,2,79.16,61.43
Venlo,Cologne,"(51.39244885, 6.1511724144122955)","(50.938361, 6.959974)",75.8455,3,85.76,66.55
Venlo,Cologne,"(51.39244885, 6.1511724144122955)","(50.938361, 6.959974)",75.8455,4,92.36,71.67
Venlo,Cologne,"(51.39244885, 6.1511724144122955)","(50.938361, 6.959974)",75.8455,5,98.95,76.79
Venlo,Cologne,"(51.39244885, 6.1511724144122955)","(50.938361, 6.959974)",75.8455,6,105.55,81.91
Venlo,Cologne,"(51.39244885, 6.1511724144122955)","(50.938361, 6.959974)",75.8455,7,112.15,87.03
Venlo,Cologne,"(51.39244885, 6.1511724144122955)","(50.938361, 6.959974)",75.8455,8,118.75,92.15
Venlo,Cologne,"(51.39244885, 6.1511724144122955)","(50.938361, 6.959974)",75.8455,9,125.34,97.27
Venlo,Athens,"(51.39244885, 6.1511724144122955)","(37.9839412, 23.7283052)",2029.5726,0,568.25,1369.96
Venlo,Athens,"(51.39244885, 6.1511724144122955)","(37.9839412, 23.7283052)",2029.5726,1,625.07,1506.96
Venlo,Athens,"(51.39244885, 6.1511724144122955)","(37.9839412, 23.7283052)",2029.5726,2,681.9,1643.95
Venlo,Athens,"(51.39244885, 6.1511724144122955)","(37.9839412, 23.7283052)",2029.5726,3,738.72,1780.95
Venlo,Athens,"(51.39244885, 6.1511724144122955)","(37.9839412, 23.7283052)",2029.5726,4,795.55,1917.95
Venlo,Athens,"(51.39244885, 6.1511724144122955)","(37.9839412, 23.7283052)",2029.5726,5,852.37,2054.94
Venlo,Athens,"(51.39244885, 6.1511724144122955)","(37.9839412, 23.7283052)",2029.5726,6,909.2,2191.94
Venlo,Athens,"(51.39244885, 6.1511724144122955)","(37.9839412, 23.7283052)",2029.5726,7,966.02,2328.93
Venlo,Athens,"(51.39244885, 6.1511724144122955)","(37.9839412, 23.7283052)",2029.5726,8,1022.85,2465.93
Venlo,Athens,"(51.39244885, 6.1511724144122955)","(37.9839412, 23.7283052)",2029.5726,9,1079.67,2602.93
Venlo,Bucharest,"(51.39244885, 6.1511724144122955)","(44.4361414, 26.1027202)",1672.4754,0,512.09,1128.92
Venlo,Bucharest,"(51.39244885, 6.1511724144122955)","(44.4361414, 26.1027202)",1672.4754,1,563.3,1241.81
Venlo,Bucharest,"(51.39244885, 6.1511724144122955)","(44.4361414, 26.1027202)",1672.4754,2,614.51,1354.71
Venlo,Bucharest,"(51.39244885, 6.1511724144122955)","(44.4361414, 26.1027202)",1672.4754,3,665.72,1467.6
Venlo,Bucharest,"(51.39244885, 6.1511724144122955)","(44.4361414, 26.1027202)",1672.4754,4,716.93,1580.49
Venlo,Bucharest,"(51.39244885, 6.1511724144122955)","(44.4361414, 26.1027202)",1672.4754,5,768.14,1693.38
Venlo,Bucharest,"(51.39244885, 6.1511724144122955)","(44.4361414, 26.1027202)",1672.4754,6,819.35,1806.27
Venlo,Bucharest,"(51.39244885, 6.1511724144122955)","(44.4361414, 26.1027202)",1672.4754,7,870.56,1919.17
Venlo,Bucharest,"(51.39244885, 6.1511724144122955)","(44.4361414, 26.1027202)",1672.4754,8,921.77,2032.06
Venlo,Bucharest,"(51.39244885, 6.1511724144122955)","(44.4361414, 26.1027202)",1672.4754,9,972.98,2144.95
Venlo,Budapest,"(51.39244885, 6.1511724144122955)","(47.4979937, 19.0403594)",1028.3023,0,391.57,694.1
Venlo,Budapest,"(51.39244885, 6.1511724144122955)","(47.4979937, 19.0403594)",1028.3023,1,430.73,763.51
Venlo,Budapest,"(51.39244885, 6.1511724144122955)","(47.4979937, 19.0403594)",1028.3023,2,469.89,832.92
Venlo,Budapest,"(51.39244885, 6.1511724144122955)","(47.4979937, 19.0403594)",1028.3023,3,509.04,902.34
Venlo,Budapest,"(51.39244885, 6.1511724144122955)","(47.4979937, 19.0403594)",1028.3023,4,548.2,971.75
Venlo,Budapest,"(51.39244885, 6.1511724144122955)","(47.4979937, 19.0403594)",1028.3023,5,587.36,1041.16
Venlo,Budapest,"(51.39244885, 6.1511724144122955)","(47.4979937, 19.0403594)",1028.3023,6,626.52,1110.57
Venlo,Budapest,"(51.39244885, 6.1511724144122955)","(47.4979937, 19.0403594)",1028.3023,7,665.67,1179.98
Venlo,Budapest,"(51.39244885, 6.1511724144122955)","(47.4979937, 19.0403594)",1028.3023,8,704.83,1249.39
Venlo,Budapest,"(51.39244885, 6.1511724144122955)","(47.4979937, 19.0403594)",1028.3023,9,743.99,1318.8
